2026-04-21 11:15:50,891 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大臂支撑板-1
2026-04-21 11:15:50,891 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 大臂支撑板-1
2026-04-21 11:15:50,891 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大臂支撑板-1
2026-04-21 11:15:50,891 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 主臂连接板另一端-1
2026-04-21 11:15:50,892 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 主臂连接板另一端-1
2026-04-21 11:15:50,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 主臂连接板另一端-1
2026-04-21 11:15:50,892 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 联轴器内8-1
2026-04-21 11:15:50,893 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 联轴器内8-1
2026-04-21 11:15:50,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 联轴器内8-1
2026-04-21 11:15:50,893 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 端头吸盘连接板-2
2026-04-21 11:15:50,894 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 端头吸盘连接板-2
2026-04-21 11:15:50,894 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 端头吸盘连接板-2
2026-04-21 11:15:50,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 光轴支撑板内-1
2026-04-21 11:15:50,895 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 光轴支撑板内-1
2026-04-21 11:15:50,895 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 光轴支撑板内-1
2026-04-21 11:15:50,895 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大臂支撑板-2
2026-04-21 11:15:50,895 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 大臂支撑板-2
2026-04-21 11:15:50,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大臂支撑板-2
2026-04-21 11:15:50,896 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kfs-2
2026-04-21 11:15:50,896 INFO  ExportHelperExtension.cs: 1136 - Found 25 in kfs-2
2026-04-21 11:15:50,897 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kfs-2
2026-04-21 11:15:50,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 200mm台阶-1
2026-04-21 11:15:50,897 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 200mm台阶-1
2026-04-21 11:15:50,897 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 200mm台阶-1
2026-04-21 11:15:50,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kfs-3
2026-04-21 11:15:50,898 INFO  ExportHelperExtension.cs: 1136 - Found 25 in kfs-3
2026-04-21 11:15:50,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kfs-3
2026-04-21 11:15:50,898 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from kfs-1
2026-04-21 11:15:50,899 INFO  ExportHelperExtension.cs: 1136 - Found 25 in kfs-1
2026-04-21 11:15:50,899 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in kfs-1
2026-04-21 11:15:50,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件5^大臂r2-1
2026-04-21 11:15:50,899 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 零件5^大臂r2-1
2026-04-21 11:15:50,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件5^大臂r2-1
2026-04-21 11:15:50,900 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 打印件垫块-1
2026-04-21 11:15:50,900 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 打印件垫块-1
2026-04-21 11:15:50,900 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 打印件垫块-1
2026-04-21 11:15:50,900 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 三区对抗架-2
2026-04-21 11:15:50,902 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 三区对抗架-2
2026-04-21 11:15:50,902 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 三区对抗架-2
2026-04-21 11:15:50,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 端头吸盘连接板1-1
2026-04-21 11:15:50,903 INFO  ExportHelperExtension.cs: 1136 - Found 30 in 端头吸盘连接板1-1
2026-04-21 11:15:50,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 端头吸盘连接板1-1
2026-04-21 11:15:50,904 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 40连接块-2
2026-04-21 11:15:50,904 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 40连接块-2
2026-04-21 11:15:50,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 40连接块-2
2026-04-21 11:15:50,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 100长铝管-2
2026-04-21 11:15:50,905 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 100长铝管-2
2026-04-21 11:15:50,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 100长铝管-2
2026-04-21 11:15:50,906 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 链接板t型-3
2026-04-21 11:15:50,906 INFO  ExportHelperExtension.cs: 1136 - Found 26 in 链接板t型-3
2026-04-21 11:15:50,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 链接板t型-3
2026-04-21 11:15:50,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 链接板t型-1
